model,source_file,experiment_id,cumulative_depth_cm,continuous_damage,continuous_stress,fitting_method,depth_step_cm
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,20.616670000000013,79.99999999999991,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,20.716670000000015,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,20.816670000000013,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,20.916670000000014,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,21.016670000000016,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,21.116670000000013,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,21.216670000000015,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,21.316670000000013,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,21.416670000000014,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,21.516670000000016,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
